aphia_id,species,sex,spatial_scale,ices_stock,ices_area,time_period,sample_size,l25_cm,l25_se_cm,l25_ci_lower_cm,l25_ci_upper_cm,l50_cm,l50_se_cm,l50_ci_lower_cm,l50_ci_upper_cm,l75_cm,l75_se_cm,l75_ci_lower_cm,l75_ci_upper_cm,model_auc,model_tjur_r2
126441,Pollachius virens,M,Area,NA,4.a,2015-2019,1611,49.37,0.38,48.63,50.11,54.41,0.35,53.74,55.07,59.44,0.48,58.64,60.42,0.9,0.51
127023,Scomber scombrus,M,Area,NA,4.c,2015-2019,36,26.21,1.53,22.79,28.74,28.62,1.06,26.6,30.62,31.03,1.85,28.93,36.64,0.82,0.31
150637,Eutrigla gurnardus,F,Area,NA,4.b,2015-2019,914,13.58,0.46,12.44,14.31,15.34,0.34,14.51,15.92,17.09,0.27,16.55,17.61,0.95,0.4
150637,Eutrigla gurnardus,M,Area,NA,4.b,2015-2019,695,12.04,0.6,11.03,13.27,14.69,0.43,13.86,15.53,17.33,0.34,16.55,17.9,0.85,0.23
150637,Eutrigla gurnardus,M,Area,NA,4.a,2015-2019,217,13,1.15,10.57,14.85,15.25,0.84,13.44,16.59,17.51,0.65,16.11,18.57,0.92,0.33
150637,Eutrigla gurnardus,F,Area,NA,4.a,2015-2019,314,12.61,1.54,9.02,14.82,15.99,1.02,13.5,17.33,19.37,0.67,17.75,20.27,0.87,0.28
127023,Scomber scombrus,F,Area,NA,4.c,2015-2019,35,24.57,0.81,22.66,25.79,26.09,0.62,24.71,27.35,27.61,0.99,25.89,30.03,0.89,0.45
126438,Merlangius merlangus,M,Area,NA,4.a,2020-2024,3114,18.34,0.27,17.91,18.74,20.75,0.18,20.42,21.05,23.16,0.19,22.75,23.48,0.95,0.65
126438,Merlangius merlangus,F,Area,NA,4.a,2020-2024,4687,18.11,0.39,17.52,18.91,23,0.28,22.5,23.61,27.88,0.25,27.41,28.35,0.83,0.36
126438,Merlangius merlangus,F,Area,NA,4.b,2020-2024,4563,15.71,0.21,15.28,16.1,18.51,0.15,18.25,18.8,21.32,0.15,21.04,21.59,0.94,0.57
126438,Merlangius merlangus,M,Area,NA,4.b,2020-2024,3209,12.49,0.28,11.88,12.96,15.59,0.17,15.24,15.88,18.68,0.16,18.39,18.94,0.87,0.36
126444,Trisopterus esmarkii,F,Area,NA,4.a,2020-2024,2236,11.4,0.11,11.22,11.64,12.25,0.09,12.09,12.43,13.1,0.08,12.94,13.26,0.98,0.81
126444,Trisopterus esmarkii,M,Area,NA,4.a,2020-2024,1346,10.04,0.14,9.77,10.32,11.39,0.11,11.18,11.59,12.75,0.11,12.53,12.98,0.92,0.54
126444,Trisopterus esmarkii,M,Area,NA,4.b,2020-2024,485,8.15,0.42,7.18,8.8,10.42,0.23,9.95,10.79,12.68,0.24,12.21,13.17,0.79,0.2
126444,Trisopterus esmarkii,F,Area,NA,4.b,2020-2024,720,11.06,0.21,10.61,11.36,12.75,0.17,12.41,13.04,14.45,0.21,14.06,14.86,0.87,0.41
126436,Gadus morhua,M,Area,NA,4.c,2020-2024,54,24.1,3.18,16.58,28.37,32.65,2.93,27.01,37.24,41.21,4.93,31.75,51.65,0.86,0.51
126436,Gadus morhua,F,Area,NA,4.c,2020-2024,92,28.12,2.03,24.32,31.87,34.69,2.63,30.44,40.11,41.26,3.99,34.14,49.08,0.93,0.59
126437,Melanogrammus aeglefinus,F,Area,NA,4.a,2020-2024,5620,24.31,0.17,23.98,24.64,27.21,0.13,26.95,27.45,30.1,0.13,29.83,30.35,0.93,0.57
126437,Melanogrammus aeglefinus,M,Area,NA,4.a,2020-2024,4392,20.7,0.23,20.24,21.09,23.37,0.18,23.03,23.67,26.04,0.16,25.72,26.27,0.96,0.67
126437,Melanogrammus aeglefinus,M,Area,NA,4.b,2020-2024,2885,18.39,0.19,18.1,18.84,21.14,0.14,20.92,21.43,23.88,0.17,23.59,24.24,0.92,0.51
126437,Melanogrammus aeglefinus,F,Area,NA,4.b,2020-2024,3619,21.53,0.18,21.16,21.9,23.85,0.14,23.58,24.15,26.17,0.15,25.88,26.44,0.96,0.68
126437,Melanogrammus aeglefinus,M,Area,NA,3.a.20,2020-2024,553,23.73,0.75,22.09,25.12,28.88,0.57,27.8,29.83,34.04,0.69,32.78,35.28,0.86,0.42
126437,Melanogrammus aeglefinus,F,Area,NA,3.a.20,2020-2024,798,28.08,0.49,27.24,29.13,31.97,0.39,31.15,32.67,35.86,0.43,34.98,36.67,0.92,0.53
126437,Melanogrammus aeglefinus,F,Area,NA,3.a.21,2020-2024,132,23.18,0.53,22.26,24.27,24.36,0.5,23.63,25.63,25.53,0.76,24.09,27.09,0.98,0.83
126437,Melanogrammus aeglefinus,M,Area,NA,3.a.21,2020-2024,159,17.15,0.85,15.52,18.34,20.98,0.67,19.88,22.55,24.8,1.3,22.56,27.34,0.79,0.23
150637,Eutrigla gurnardus,M,Area,NA,4.b,2020-2024,464,11.38,1.06,8.62,12.91,14.7,0.54,13.33,15.6,18.02,0.39,17.42,19.13,0.8,0.24
150637,Eutrigla gurnardus,F,Area,NA,4.b,2020-2024,550,13.73,0.43,12.82,14.47,15.62,0.3,15.06,16.13,17.52,0.27,17,17.97,0.92,0.47
127023,Scomber scombrus,M,Area,NA,4.a,2020-2024,2269,27.97,0.18,27.64,28.32,29.49,0.14,29.24,29.79,31.02,0.13,30.76,31.26,0.97,0.72
127023,Scomber scombrus,F,Area,NA,4.a,2020-2024,2161,26.48,0.2,26.06,26.83,28.33,0.15,27.99,28.58,30.18,0.15,29.92,30.44,0.97,0.7
127023,Scomber scombrus,F,Area,NA,4.b,2020-2024,820,26.86,0.28,26.29,27.42,29.09,0.19,28.79,29.48,31.31,0.26,30.83,31.78,0.91,0.51
127023,Scomber scombrus,M,Area,NA,4.b,2020-2024,750,28.04,0.25,27.62,28.43,29.87,0.17,29.53,30.17,31.7,0.19,31.34,32.02,0.93,0.57
126441,Pollachius virens,M,Area,NA,4.a,2020-2024,825,47.93,0.66,46.86,49.2,54.26,0.49,53.42,55.17,60.59,0.59,59.52,61.64,0.88,0.46
126441,Pollachius virens,F,Area,NA,4.a,2020-2024,797,47.04,0.63,45.56,48.18,52.27,0.5,51.29,53.23,57.49,0.7,56.21,59.11,0.91,0.51
126441,Pollachius virens,F,Area,NA,3.a.20,2020-2024,91,47.74,2.62,43.19,52.88,56.55,2.73,51.21,62.05,65.36,3.79,58.38,72.11,0.87,0.39
126425,Sprattus sprattus,F,Area,NA,3.a.20,2020-2024,1023,10.8,0.12,10.6,11.07,12.21,0.15,11.93,12.52,13.62,0.22,13.23,14.13,0.84,0.27
126425,Sprattus sprattus,F,Area,NA,4.b,2020-2024,3198,6.94,0.16,6.62,7.18,8.26,0.09,8.07,8.4,9.57,0.05,9.48,9.67,0.83,0.25
126425,Sprattus sprattus,M,Area,NA,4.b,2020-2024,2439,5.71,0.25,5.21,6.25,7.54,0.15,7.24,7.84,9.36,0.09,9.19,9.52,0.75,0.13
126425,Sprattus sprattus,M,Area,NA,3.a.20,2020-2024,644,9.69,0.11,9.48,9.88,10.73,0.1,10.52,10.88,11.77,0.15,11.48,12.02,0.86,0.36
126425,Sprattus sprattus,F,Area,NA,3.a.21,2020-2024,1330,10.77,0.1,10.6,10.96,12.38,0.11,12.17,12.59,13.98,0.17,13.67,14.33,0.85,0.34
126425,Sprattus sprattus,M,Area,NA,3.a.21,2020-2024,1017,9.36,0.09,9.21,9.5,10.39,0.07,10.28,10.54,11.41,0.11,11.2,11.65,0.89,0.48
126425,Sprattus sprattus,F,Area,NA,4.c,2020-2024,789,6.56,0.35,5.74,7.16,7.7,0.23,7.22,8.13,8.85,0.14,8.58,9.12,0.84,0.25
126484,Merluccius merluccius,F,Area,NA,3.a.20,2020-2024,136,40.96,2.14,37.14,44.75,47.26,1.94,42.78,50.51,53.56,2.06,49.08,56.74,0.96,0.73
126484,Merluccius merluccius,M,Area,NA,3.a.20,2020-2024,132,29.58,1.28,26.48,31.52,33.7,1.05,31.58,35.86,37.82,1.76,34.45,41.39,0.94,0.56
127143,Pleuronectes platessa,F,Area,NA,4.a,2020-2024,276,10.54,4.36,0.47,16.87,22.54,1.96,18.07,25.56,34.55,1.86,31.29,38.16,0.65,0.07
126417,Clupea harengus,F,Area,NA,4.a,2020-2024,4744,21.61,0.12,21.38,21.78,22.82,0.08,22.68,22.98,24.03,0.07,23.91,24.18,0.96,0.64
126417,Clupea harengus,M,Area,NA,4.a,2020-2024,4635,21.61,0.11,21.4,21.83,22.97,0.07,22.85,23.13,24.32,0.07,24.19,24.46,0.95,0.62
126417,Clupea harengus,M,Area,NA,4.b,2020-2024,4983,19.08,0.12,18.85,19.34,21.22,0.09,21.04,21.4,23.36,0.09,23.2,23.52,0.9,0.5
126417,Clupea harengus,F,Area,NA,4.b,2020-2024,4919,19.09,0.1,18.91,19.31,21.26,0.07,21.14,21.41,23.43,0.1,23.25,23.61,0.9,0.5
126417,Clupea harengus,F,Area,NA,3.a.21,2020-2024,2546,20.33,0.13,20.12,20.55,21.92,0.14,21.65,22.17,23.51,0.18,23.18,23.82,0.97,0.66
126417,Clupea harengus,M,Area,NA,3.a.20,2020-2024,2581,22.29,0.09,22.15,22.46,23.48,0.07,23.35,23.59,24.66,0.08,24.5,24.82,0.95,0.63
126417,Clupea harengus,M,Area,NA,3.a.21,2020-2024,1691,19.78,0.12,19.53,20.03,21.19,0.15,20.95,21.48,22.6,0.19,22.28,23,0.96,0.63
126417,Clupea harengus,F,Area,NA,3.a.20,2020-2024,3168,22.38,0.1,22.22,22.58,23.79,0.09,23.64,23.98,25.2,0.12,24.98,25.38,0.95,0.59
126417,Clupea harengus,M,Area,NA,4.c,2020-2024,598,17.69,0.37,16.93,18.33,20,0.24,19.55,20.45,22.31,0.27,21.85,22.79,0.9,0.5
126417,Clupea harengus,F,Area,NA,4.c,2020-2024,485,17.66,0.34,16.87,18.28,19.96,0.29,19.35,20.5,22.25,0.36,21.57,22.91,0.9,0.48
126417,Clupea harengus,F,Area,NA,3.c.22,2020-2024,120,18.98,0.37,18.29,19.68,20.06,0.43,19.3,20.8,21.13,0.58,20.11,22.16,0.95,0.55
126417,Clupea harengus,M,Area,NA,3.c.22,2020-2024,71,19.31,0.5,18.5,20.35,20.79,0.6,19.9,22.12,22.27,0.84,21.07,23.96,0.85,0.29
126986,Mullus surmuletus,F,Area,NA,4.c,2020-2024,64,12.19,0.98,10.05,13.62,13.81,0.61,12.48,14.82,15.42,0.59,14.47,16.49,0.84,0.32
126986,Mullus surmuletus,M,Area,NA,4.c,2020-2024,55,13,0.61,11.68,14.02,14.17,0.47,13.17,15.01,15.34,0.54,14.27,16.34,0.91,0.5
126438,Merlangius merlangus,F,Area,NA,4.a,2025-2029,1777,14.25,1.86,10.79,17.28,24.88,0.97,22.98,26.5,35.5,0.57,34.37,36.55,0.63,0.1
126438,Merlangius merlangus,M,Area,NA,4.a,2025-2029,1335,10.78,2.4,5.58,13.9,22.56,1.1,20.12,24.06,34.33,0.82,33.17,36.13,0.6,0.06
126438,Merlangius merlangus,F,Area,NA,4.b,2025-2029,1919,17.37,0.29,16.86,17.85,19.54,0.2,19.14,19.92,21.7,0.25,21.18,22.12,0.97,0.68
126438,Merlangius merlangus,M,Area,NA,4.b,2025-2029,1251,14.9,0.37,14.3,15.68,17.54,0.25,17.11,18.01,20.17,0.3,19.59,20.68,0.92,0.51
126438,Merlangius merlangus,M,Area,NA,4.c,2025-2029,191,10.95,1.79,6.62,13.28,14.43,1.09,11.77,15.89,17.91,0.69,16.5,19.16,0.83,0.24
126444,Trisopterus esmarkii,M,Area,NA,4.a,2025-2029,625,9.52,0.32,9,10.13,11.33,0.24,10.93,11.82,13.14,0.22,12.7,13.59,0.88,0.41
126444,Trisopterus esmarkii,F,Area,NA,4.a,2025-2029,836,10.41,0.31,9.87,11.01,11.86,0.24,11.44,12.25,13.32,0.21,12.97,13.71,0.95,0.56
126444,Trisopterus esmarkii,F,Area,NA,4.b,2025-2029,284,11.61,0.37,10.86,12.26,13.46,0.27,12.92,13.89,15.31,0.31,14.7,15.87,0.9,0.47
126444,Trisopterus esmarkii,M,Area,NA,4.b,2025-2029,230,8.45,0.64,7.13,9.46,10.64,0.33,9.93,11.14,12.83,0.39,11.94,13.53,0.82,0.26
126436,Gadus morhua,F,Area,NA,4.a,2025-2029,390,45.64,1.63,42.46,48.63,55.9,1.27,53.63,58.39,66.16,1.51,63.23,69.32,0.9,0.5
126436,Gadus morhua,M,Area,NA,4.a,2025-2029,373,37.26,1.79,34.02,40.73,47.17,1.33,44.76,49.74,57.07,1.48,54.71,59.85,0.88,0.43
126437,Melanogrammus aeglefinus,M,Area,NA,4.b,2025-2029,1911,18.81,0.47,17.87,19.66,22.34,0.34,21.62,22.93,25.86,0.31,25.21,26.49,0.86,0.42
126437,Melanogrammus aeglefinus,F,Area,NA,4.b,2025-2029,2659,21.89,0.31,21.21,22.41,23.9,0.22,23.4,24.28,25.91,0.23,25.48,26.33,0.96,0.76
126437,Melanogrammus aeglefinus,M,Area,NA,4.a,2025-2029,1804,22.15,0.28,21.69,22.75,24.02,0.22,23.63,24.44,25.9,0.22,25.51,26.28,0.98,0.79
126437,Melanogrammus aeglefinus,F,Area,NA,3.a.20,2025-2029,454,24.2,0.49,23.3,25.24,27.03,0.39,26.24,27.81,29.86,0.42,29.05,30.59,0.95,0.69
126437,Melanogrammus aeglefinus,M,Area,NA,3.a.20,2025-2029,378,23.52,0.75,22.07,24.9,26.79,0.54,25.72,27.78,30.06,0.54,29.15,31.17,0.91,0.58
126437,Melanogrammus aeglefinus,F,Area,NA,4.a,2025-2029,2419,24.01,0.42,23.17,24.89,26.32,0.3,25.71,26.92,28.63,0.23,28.16,29.03,0.96,0.65
126437,Melanogrammus aeglefinus,F,Area,NA,3.a.21,2025-2029,103,21.64,0.91,20.02,23,22.63,0.61,21.2,23.44,23.63,0.6,22.05,24.57,0.99,0.88
127136,Glyptocephalus cynoglossus,M,Area,NA,3.a.20,2025-2029,175,25.29,0.87,23.85,27.11,28.47,0.63,27.33,29.61,31.64,0.65,30.33,32.84,0.87,0.4
127136,Glyptocephalus cynoglossus,F,Area,NA,3.a.20,2025-2029,261,27.61,0.72,26.45,29.2,30.25,0.45,29.59,31.24,32.89,0.45,32.09,33.58,0.9,0.5
126425,Sprattus sprattus,F,Area,NA,4.b,2025-2029,1020,6.87,0.38,6.16,7.5,8.82,0.19,8.45,9.13,10.78,0.14,10.54,11.04,0.74,0.16
126425,Sprattus sprattus,M,Area,NA,4.b,2025-2029,765,3.11,1.51,-0.74,4.72,6.85,0.74,4.8,7.64,10.58,0.31,9.98,11.2,0.63,0.04
126425,Sprattus sprattus,F,Area,NA,3.a.21,2025-2029,506,9.58,0.09,9.42,9.74,10.14,0.07,9.97,10.25,10.7,0.09,10.47,10.84,0.97,0.73
126425,Sprattus sprattus,M,Area,NA,3.a.21,2025-2029,391,8.57,0.16,8.24,8.81,9.39,0.12,9.16,9.62,10.22,0.14,9.92,10.46,0.9,0.49
126425,Sprattus sprattus,F,Area,NA,3.a.20,2025-2029,356,9.78,0.1,9.56,9.94,10.37,0.08,10.21,10.51,10.97,0.1,10.77,11.14,0.94,0.62
126425,Sprattus sprattus,M,Area,NA,3.a.20,2025-2029,213,8.64,0.18,8.34,8.96,9.31,0.14,9.08,9.59,9.98,0.14,9.76,10.28,0.92,0.54
127143,Pleuronectes platessa,F,Area,NA,4.a,2025-2029,295,9.68,9.52,-6.79,16.4,23.8,3.05,19.01,27.01,37.91,4.66,33.07,46.42,0.62,0.05
126417,Clupea harengus,M,Area,NA,4.b,2025-2029,1327,19.93,0.19,19.52,20.25,22.22,0.14,21.96,22.49,24.5,0.19,24.21,24.88,0.9,0.5
126417,Clupea harengus,M,Area,NA,4.a,2025-2029,1291,21.9,0.17,21.61,22.18,22.89,0.12,22.64,23.11,23.89,0.11,23.69,24.12,0.96,0.64
126417,Clupea harengus,F,Area,NA,3.a.20,2025-2029,832,21.95,0.17,21.63,22.29,23.18,0.13,22.93,23.41,24.41,0.16,24.07,24.68,0.95,0.61
126417,Clupea harengus,M,Area,NA,3.a.20,2025-2029,666,21.66,0.15,21.42,21.97,22.92,0.13,22.66,23.17,24.19,0.18,23.81,24.47,0.94,0.58
126417,Clupea harengus,F,Area,NA,4.b,2025-2029,1455,21.61,0.16,21.34,21.91,23.3,0.14,23.08,23.57,24.98,0.18,24.68,25.36,0.94,0.59
126417,Clupea harengus,F,Area,NA,4.a,2025-2029,1229,21.56,0.2,21.21,21.98,22.47,0.14,22.23,22.72,23.38,0.11,23.17,23.59,0.98,0.69
126417,Clupea harengus,M,Area,NA,4.c,2025-2029,198,17.92,0.39,17.26,18.77,19.7,0.3,19.16,20.36,21.49,0.43,20.74,22.36,0.93,0.66
126417,Clupea harengus,F,Area,NA,3.a.21,2025-2029,823,19.33,0.16,19.06,19.6,20.75,0.17,20.44,21.11,22.16,0.23,21.75,22.65,0.95,0.56
126417,Clupea harengus,M,Area,NA,3.a.21,2025-2029,708,19.33,0.17,18.95,19.63,20.68,0.18,20.32,21.01,22.04,0.24,21.61,22.52,0.94,0.59
126417,Clupea harengus,F,Area,NA,4.c,2025-2029,120,19.03,0.67,17.86,20.57,21.46,0.6,20.17,22.54,23.9,0.81,22.31,25.3,0.9,0.52
127023,Scomber scombrus,M,Area,NA,4.b,2025-2029,300,28.1,0.39,27.26,28.78,30.15,0.32,29.53,30.79,32.21,0.44,31.31,32.96,0.91,0.48
127023,Scomber scombrus,F,Area,NA,4.b,2025-2029,290,27.45,0.39,26.75,28.13,29.78,0.43,28.93,30.56,32.11,0.63,30.99,33.38,0.89,0.42
127023,Scomber scombrus,M,Area,NA,4.a,2025-2029,340,26.93,0.43,26.28,27.88,28.43,0.32,27.91,29.19,29.93,0.31,29.39,30.54,0.97,0.71
127023,Scomber scombrus,F,Area,NA,4.a,2025-2029,371,25.98,0.49,25.03,26.91,27.94,0.4,27.05,28.66,29.9,0.37,29.08,30.54,0.97,0.72
126441,Pollachius virens,F,Area,NA,4.a,2025-2029,467,44.84,0.59,43.94,46.06,50.13,0.73,48.98,51.79,55.41,1.14,53.53,57.78,0.86,0.38
126441,Pollachius virens,M,Area,NA,4.a,2025-2029,565,44.36,0.65,43.18,45.7,50.56,0.82,49.09,52.03,56.75,1.33,54.08,59.33,0.8,0.28
150637,Eutrigla gurnardus,M,Area,NA,4.b,2025-2029,114,14.13,0.72,12.56,15.51,15.74,0.47,14.81,16.59,17.36,0.49,16.38,18.11,0.89,0.44
150637,Eutrigla gurnardus,F,Area,NA,4.b,2025-2029,175,14.99,0.5,13.88,15.96,16.12,0.4,15.29,16.92,17.25,0.38,16.51,17.94,0.97,0.55
126751,Ammodytes marinus,M,Area,NA,4.b,2010-2014,1005,9.54,0.16,9.26,9.85,10.42,0.1,10.22,10.61,11.3,0.09,11.15,11.48,0.93,0.39
126751,Ammodytes marinus,F,Area,NA,4.b,2010-2014,1531,10.94,0.07,10.8,11.08,11.67,0.06,11.55,11.78,12.4,0.08,12.27,12.56,0.96,0.68
126751,Ammodytes marinus,F,Area,NA,4.b,2015-2019,3748,9.29,0.1,9.1,9.45,10.62,0.06,10.5,10.73,11.95,0.05,11.85,12.04,0.86,0.32
126751,Ammodytes marinus,M,Area,NA,4.b,2015-2019,3341,8.13,0.16,7.82,8.4,9.48,0.11,9.25,9.66,10.82,0.08,10.65,10.95,0.86,0.22
126751,Ammodytes marinus,M,Area,NA,4.a,2015-2019,238,11,0.25,10.54,11.5,11.93,0.2,11.58,12.37,12.87,0.22,12.43,13.28,0.95,0.59
126751,Ammodytes marinus,F,Area,NA,4.a,2015-2019,287,12.1,0.23,11.72,12.55,13.25,0.17,12.93,13.6,14.4,0.2,14.01,14.83,0.93,0.59
126751,Ammodytes marinus,M,Area,NA,3.a.20,2015-2019,380,10.71,0.13,10.44,10.96,11.34,0.1,11.13,11.52,11.97,0.13,11.68,12.17,0.95,0.68
126751,Ammodytes marinus,F,Area,NA,3.a.20,2015-2019,443,11.38,0.11,11.2,11.62,11.97,0.11,11.79,12.19,12.55,0.15,12.25,12.83,0.97,0.72
126751,Ammodytes marinus,F,Area,NA,4.b,2020-2024,3597,9.16,0.1,8.98,9.34,10.22,0.06,10.11,10.35,11.28,0.05,11.18,11.38,0.9,0.38
126751,Ammodytes marinus,M,Area,NA,3.a.20,2020-2024,308,10.87,0.18,10.62,11.21,11.37,0.13,11.18,11.64,11.86,0.13,11.6,12.13,0.99,0.85
126751,Ammodytes marinus,F,Area,NA,3.a.20,2020-2024,585,11.55,0.15,11.31,11.82,12.37,0.12,12.15,12.59,13.19,0.12,12.92,13.4,0.97,0.77
126822,Trachurus trachurus,M,Area,NA,9.a,2000-2004,434,18.4,0.3,17.88,19.01,19.21,0.18,18.84,19.51,20.02,0.21,19.57,20.38,0.98,0.73
126822,Trachurus trachurus,F,Area,NA,9.a,2000-2004,433,18.77,0.23,18.34,19.26,19.67,0.18,19.31,19.97,20.57,0.19,20.14,20.85,0.97,0.66
126484,Merluccius merluccius,M,Area,NA,9.a,2000-2004,2006,25.66,0.23,25.3,26.19,30.18,0.23,29.75,30.67,34.7,0.4,33.94,35.49,0.82,0.28
126484,Merluccius merluccius,F,Area,NA,9.a,2000-2004,1942,37.23,0.37,36.6,38.05,42.94,0.53,42.07,44.02,48.65,0.8,47.3,50.25,0.85,0.29
126439,Micromesistius poutassou,M,Area,NA,9.a,2000-2004,330,17.41,0.17,17.07,17.74,18.16,0.14,17.89,18.44,18.9,0.2,18.6,19.32,0.96,0.69
126439,Micromesistius poutassou,F,Area,NA,9.a,2000-2004,384,17.63,0.15,17.38,17.88,18.14,0.14,17.92,18.39,18.65,0.15,18.38,18.95,0.99,0.79
126822,Trachurus trachurus,M,Area,NA,9.a,2005-2009,1265,18.09,0.16,17.78,18.4,19.63,0.11,19.43,19.84,21.18,0.14,20.91,21.44,0.92,0.5
126822,Trachurus trachurus,F,Area,NA,9.a,2005-2009,1329,17.79,0.21,17.45,18.19,19.78,0.15,19.56,20.07,21.78,0.17,21.49,22.1,0.88,0.42
126484,Merluccius merluccius,M,Area,NA,9.a,2005-2009,6800,21.16,0.17,20.81,21.48,25.67,0.12,25.47,25.95,30.17,0.17,29.91,30.56,0.81,0.28
126484,Merluccius merluccius,F,Area,NA,9.a,2005-2009,6799,38.72,0.16,38.37,39.02,41.98,0.19,41.56,42.33,45.25,0.26,44.81,45.66,0.95,0.57
126439,Micromesistius poutassou,M,Area,NA,9.a,2005-2009,1299,19.82,0.11,19.64,20.02,21.14,0.09,20.94,21.31,22.46,0.13,22.2,22.7,0.95,0.64
126439,Micromesistius poutassou,F,Area,NA,9.a,2005-2009,1399,20.08,0.16,19.79,20.4,22.33,0.14,22.07,22.61,24.58,0.19,24.2,24.99,0.89,0.45
126822,Trachurus trachurus,F,Area,NA,9.a,2010-2014,1459,19.11,0.13,18.85,19.33,20.4,0.1,20.17,20.58,21.68,0.12,21.43,21.91,0.95,0.61
126822,Trachurus trachurus,M,Area,NA,9.a,2010-2014,1432,19,0.17,18.68,19.33,20.51,0.13,20.27,20.75,22.01,0.17,21.65,22.26,0.94,0.57
126484,Merluccius merluccius,M,Area,NA,9.a,2010-2014,5677,20.51,0.15,20.19,20.78,23.64,0.09,23.48,23.82,26.78,0.12,26.58,27.02,0.85,0.35
126484,Merluccius merluccius,F,Area,NA,9.a,2010-2014,5646,37.52,0.17,37.21,37.89,41.43,0.2,41.08,41.81,45.35,0.3,44.76,45.91,0.94,0.52
126439,Micromesistius poutassou,M,Area,NA,9.a,2010-2014,1296,18.49,0.12,18.27,18.75,19.64,0.1,19.46,19.85,20.8,0.1,20.61,21.01,0.94,0.64
126439,Micromesistius poutassou,F,Area,NA,9.a,2010-2014,1515,18.53,0.15,18.22,18.82,19.79,0.11,19.57,20.02,21.05,0.12,20.87,21.28,0.94,0.64
126822,Trachurus trachurus,M,Area,NA,9.a,2015-2019,777,17.67,0.16,17.38,17.93,19.22,0.14,18.93,19.47,20.77,0.16,20.46,21.08,0.94,0.64
126822,Trachurus trachurus,F,Area,NA,9.a,2015-2019,938,16.9,0.22,16.46,17.33,18.75,0.19,18.41,19.08,20.61,0.22,20.22,21.05,0.92,0.55
126484,Merluccius merluccius,M,Area,NA,9.a,2015-2019,6430,21.43,0.11,21.25,21.63,24.38,0.09,24.22,24.58,27.33,0.12,27.11,27.59,0.86,0.37
126484,Merluccius merluccius,F,Area,NA,9.a,2015-2019,6402,36.15,0.17,35.78,36.43,40.17,0.23,39.76,40.54,44.2,0.34,43.51,44.74,0.92,0.47
126439,Micromesistius poutassou,M,Area,NA,9.a,2015-2019,1103,17.84,0.14,17.57,18.08,19.84,0.14,19.57,20.18,21.84,0.24,21.42,22.34,0.83,0.31
126439,Micromesistius poutassou,F,Area,NA,9.a,2015-2019,1216,17.17,0.16,16.89,17.43,19.08,0.12,18.84,19.29,20.98,0.18,20.65,21.31,0.84,0.34
126822,Trachurus trachurus,M,Area,NA,9.a,2020-2024,735,16.58,0.26,16.08,17.1,17.61,0.13,17.38,17.87,18.65,0.32,18.09,19.26,0.99,0.84
126822,Trachurus trachurus,F,Area,NA,9.a,2020-2024,701,17.19,0.2,16.79,17.54,18.09,0.15,17.72,18.28,18.99,0.14,18.66,19.19,0.99,0.82
126484,Merluccius merluccius,M,Area,NA,9.a,2020-2024,2776,20.54,0.18,20.2,20.83,23.51,0.12,23.31,23.75,26.49,0.18,26.21,26.91,0.83,0.32
126484,Merluccius merluccius,F,Area,NA,9.a,2020-2024,3111,34.22,0.27,33.73,34.8,39.21,0.35,38.65,39.93,44.2,0.51,43.46,45.27,0.9,0.38
126439,Micromesistius poutassou,F,Area,NA,9.a,2020-2024,685,22.21,0.33,21.53,22.68,24.5,0.21,24.05,24.83,26.79,0.27,26.3,27.36,0.79,0.26
126439,Micromesistius poutassou,M,Area,NA,9.a,2020-2024,476,18.49,0.35,17.84,19.14,19.69,0.23,19.2,20.05,20.88,0.17,20.51,21.12,0.89,0.44
126438,Merlangius merlangus,M,Area,NA,6.a,2010-2014,2026,15.19,0.2,14.8,15.56,17.29,0.15,17,17.58,19.39,0.17,19.04,19.69,0.95,0.56
126438,Merlangius merlangus,F,Area,NA,6.a,2010-2014,2254,20.13,0.18,19.82,20.47,21.93,0.16,21.64,22.18,23.72,0.18,23.38,24.04,0.98,0.74
126444,Trisopterus esmarkii,M,Area,NA,6.a,2010-2014,753,8.88,0.33,8.16,9.46,10.61,0.21,10.24,10.97,12.34,0.17,12,12.67,0.84,0.27
126444,Trisopterus esmarkii,F,Area,NA,6.a,2010-2014,764,10.2,0.26,9.71,10.74,11.71,0.18,11.34,12.06,13.23,0.17,12.91,13.54,0.89,0.37
126436,Gadus morhua,M,Area,NA,6.a,2010-2014,560,28.17,1.23,25.19,30.35,35.07,0.76,33.61,36.42,41.96,0.77,40.4,43.49,0.88,0.43
126436,Gadus morhua,F,Area,NA,6.a,2010-2014,491,37.16,1.09,34.92,39.16,45.39,0.87,43.64,47.13,53.62,1.17,51.27,55.82,0.88,0.44
126437,Melanogrammus aeglefinus,M,Area,NA,6.a,2010-2014,1884,16.63,0.39,15.82,17.31,19.41,0.29,18.79,19.89,22.19,0.27,21.72,22.76,0.95,0.5
126437,Melanogrammus aeglefinus,F,Area,NA,6.a,2010-2014,3148,21.84,0.24,21.33,22.29,23.93,0.19,23.54,24.23,26.01,0.2,25.54,26.33,0.98,0.69
126417,Clupea harengus,F,Area,NA,6.a,2010-2014,2701,22.02,0.14,21.75,22.25,23.34,0.09,23.13,23.51,24.66,0.09,24.47,24.82,0.97,0.73
